,record_id,start_page,volume,alpha_pub_date,numeric_pub_date,record_title,issue,pagination,url_doc_view,pub_id,year,month,day,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name,perceived_author_gender
649,125302641,24,67,"Nov 26, 1896",18961126,Review 5 -- No Title,48,24,http://search.proquest.com/docview/125302641/,24208,1896,,,cluster,,,,,,,,,
650,125302755,11,67,"Jul 16, 1896",18960716,Review 1 -- No Title,29,11,http://search.proquest.com/docview/125302755/,24208,1896,,,single_focus,Books and Their Makers During the Middle Ages,1896,G.P. Putnam's Sons,http://viaf.org/viaf/295600056,Nonfiction - historical,$2.50,http://viaf.org/viaf/76680923,George Haven Putnam,m
651,125327509,1,61,"Mar 27, 1890",18900327,Review 1 -- No Title,13,1,http://search.proquest.com/docview/125327509/,24208,1890,,,cluster,,,,,,,,,
652,125327873,3,61,"Dec 25, 1890",18901225,Review 5 -- No Title,52,3,http://search.proquest.com/docview/125327873/,24208,1890,,,single_focus,Prayer as a Theory and a Fact,,American Tract Society,http://viaf.org/viaf/137807954,Nonfiction - religious,$1.00,http://viaf.org/viaf/6961908,D. W. Faunce,none
653,125328134,1,61,"Oct 16, 1890",18901016,Review 3 -- No Title,42,1,http://search.proquest.com/docview/125328134/,24208,1890,,,cluster,,,,,,,,,
654,125341111,4,57,"Jan 7, 1886",18860107,THE NEW PRINCETON REVIEW.,1,4,http://search.proquest.com/docview/125341111/,24208,1886,,,not_review,,,,,,,,,
655,125494796,1021,73,"Jul 17, 1902",19020717,Review 1 -- No Title,29,1021,http://search.proquest.com/docview/125494796/,24209,1902,,,cluster,,,,,,,,,
656,125498506,30,8,"Nov 15, 1897",18971115,POTTERS AND POTTERY,1,30,http://search.proquest.com/docview/125498506/,24471,1897,,,single_focus,Potters; their arts and crafts,,Thomas Whittaker,,Nonfiction - historical,$1.25,,John C. L. Sparks; Walter Gandy,m
657,125499337,183,8,"Jan 1, 1898",18980101,THE NEW CRITICISM,4,183,http://search.proquest.com/docview/125499337/,24471,1898,,,single_focus,New Essays Towards a Critical Methods,,John Lane,http://viaf.org/viaf/148190729,Nonfiction - academic/pseudo-academic,$2.00,http://viaf.org/viaf/7479661,John M. Robertson,m
658,125503375,336,6,"Mar 1, 1897",18970301,MAKE-BELIEVE CHILDHOOD,8,336,http://search.proquest.com/docview/125503375/,24471,1897,,,single_focus,Make-believe,,John Lane,http://viaf.org/viaf/148190729,Fiction - novel,$1.50,,H. D. Lowry,m
659,125504219,100,7,"Jun 15, 1897",18970615,A PLUCKY WOMAN,3,100,http://search.proquest.com/docview/125504219/,24471,1897,,,single_focus,A Woman's Part in a Revolution,,"Longmans, Green & Co.",http://viaf.org/viaf/124935207,Nonfiction - autobiographical,$1.00,http://viaf.org/viaf/164363740,Mrs. John Hays Hammond,f
660,125523349,153,VOL. XXII.,May 1881,18810501,"Schouler's ""History of the United States.""",No. 1.,153,http://search.proquest.com/docview/125523349/,24806,1881,,,single_focus,History of the United States of America under the Constitution,,W. H. & O. H. Morrison,http://viaf.org/viaf/159506437,Nonfiction - historical,,http://viaf.org/viaf/61929980,James Schouler,m
661,125524592,315,VOL. XXII.,Jun 1881,18810601,"""A Fair Barbarian,"" by Mrs. Burnett.",No. 2.,315,http://search.proquest.com/docview/125524592/,24806,1881,,,single_focus,A Fair Barbarian,,James R. Osgood & Co.,http://viaf.org/viaf/148236742,Fiction - novel,,http://viaf.org/viaf/27061925,Frances Hodgson Burnett,f
662,125529634,957,XXV,Apr 1883,18830401,"Bartlett's ""Life of Rimmer""",6,957,http://search.proquest.com/docview/125529634/,24807,1883,,,single_focus,"The Art Life of William Rimmer, Sculptor, Painter, and Physician",1882,James R. Osgood & Co.,http://viaf.org/viaf/148236742,Nonfiction - biographical,,http://viaf.org/viaf/65155165,Truman H. Bartlett,m
663,125705774,29,13,Jan 1905,19050101,"""The Judicial Evolution of Marriage",1,29,http://search.proquest.com/docview/125705774/,24996,1905,,,single_focus,The Judicial Evolution of Marriage,,Oscar Lamberty,,Nonfiction - historical,"3 francs, $0.50",http://viaf.org/viaf/71541899,Emile Stocquart,m
664,125709951,157,31,Jan/Feb 1897,18970101,Review 1 -- No Title,,157,http://search.proquest.com/docview/125709951/,35448,1897,,,cluster,,,,,,,,,
665,125714948,303,7,Jul 1899,18990701,Review 1 -- No Title,7,303,http://search.proquest.com/docview/125714948/,24996,1899,,,single_focus,The Necessity for Criminal Appeal as Illustrated by the Maybrick Case and the Jurisprudence of Several Countries,,G.P. Putnam's Sons,http://viaf.org/viaf/295600056,Nonfiction - academic/pseudo-academic,$4.20,http://viaf.org/viaf/171794184,J. H. Levy,m
666,125720170,476,32,May/Jun 1898,18980501,Review 2 -- No Title,,476,http://search.proquest.com/docview/125720170/,35448,1898,,,single_focus,"General Digest, Annotated",1896,The Lawyers' Co-Operative Publishing Company,,Nonfiction - reference,,,,none
667,125720301,141,22,Jan/Feb 1888,18880101,Review 2 -- No Title,,141,http://search.proquest.com/docview/125720301/,35448,1888,,,single_focus,Criminal Conspiracies,1887,Blackstone Publishing Co.,http://viaf.org/viaf/3226157040167767040004,Nonfiction - academic/pseudo-academic,,http://viaf.org/viaf/11280045; http://viaf.org/viaf/67264132,R. S. Wright; Hampton L. Carson,m
668,125722617,344,24,Mar/Apr 1890,18900301,Review 2 -- No Title,,344,http://search.proquest.com/docview/125722617/,35448,1890,,,single_focus,"The General Digest, Vol. IV",1889,Lawyer's Co-operative Publishing Co.,http://viaf.org/viaf/125475256,Nonfiction - reference,,,,none
669,125724800,617,42,1910,19100101,Review 37 -- No Title,1,,http://search.proquest.com/docview/125724800/,24994,1910,,,not_review,,,,,,,,,
670,125726448,143,18,Jan/Feb 1884,18840101,Review 3 -- No Title,,143,http://search.proquest.com/docview/125726448/,35448,1884,,,single_focus,"Reports of decisions rendered by the Supreme Court of the Hawaiian Islands in Law, Equity, Admiralty, and Probate",1888,Pacific Commercial Advertiser Company,,Nonfiction - academic/pseudo-academic,,http://viaf.org/viaf/1094151112560237180000,Albert Francis Judd,none
671,125741746,700,43,1911,19110101,Review 9 -- No Title,1,,http://search.proquest.com/docview/125741746/,24994,1911,,,cluster,,,,,,,,,
672,125749308,346,1,Jun 1911,19110601,Review 24 -- No Title,2,,http://search.proquest.com/docview/125749308/,24832,1911,,,single_focus,Water Terminals,1910,Government Printing Office,http://viaf.org/viaf/133683268,Nonfiction - reference,,http://viaf.org/viaf/236869958,Burr J. Ramage,m
673,125749576,890,1,Dec 1911,19111201,Statistics and Its Method,4,,http://search.proquest.com/docview/125749576/,24832,1911,,,single_focus,The New Dictionary of Statistics,1911,E. P. Dutton and Company,http://viaf.org/viaf/266034617,Nonfiction - reference,$7.00,http://viaf.org/viaf/66361521,Augustus D. Webb,m
674,125754019,591,1,Sep 1911,19110901,Review 14 -- No Title,3,,http://search.proquest.com/docview/125754019/,24832,1911,,,cluster,,,,,,,,,
675,125762745,378,1,Jun 1911,19110601,Review 12 -- No Title,2,,http://search.proquest.com/docview/125762745/,24832,1911,,,single_focus,Die geschichtliche entwickelung des zinfusses in Deutschland von 1895 bis 1908,1910,Duncker and Humblot,http://viaf.org/viaf/140733090,Nonfiction - academic/pseudo-academic,,,Herman Albert,m
676,126243172,293,61,May 1900,19000501,MIDDLE SOUTH WOOL BOOK.,5,293,http://search.proquest.com/docview/126243172/,35106,1900,,,brief,,,,,,,,,
677,126244722,475,30,Nov 1888,18881101,Review 1 -- No Title,5,475,http://search.proquest.com/docview/126244722/,24798,1888,,,cluster,,,,,,,,,
678,126339953,476,25,May 1886,18860501,THE EXPLORATIONS AT ZOAN.,5,476,http://search.proquest.com/docview/126339953/,24797,1886,,,single_focus,Tanis,,,,Nonfiction - travel,,http://viaf.org/viaf/9963139,W. M. Flinders Petrie,m
679,126346188,183,47,"Jun 9, 1880",18800609,New Music.,23,183,http://search.proquest.com/docview/126346188/,34897,1880,,,not_review,,,,,,,,,
680,126357405,504,21,Oct 1884,18841001,Review 5 -- No Title,,,http://search.proquest.com/docview/126357405/,35796,1884,,,single_focus,Margaret Fuller Ossoli,1884,"Houghton, Mifflin & Company",http://viaf.org/viaf/159556432,Nonfiction - biographical,$1.25,http://viaf.org/viaf/62404642,Thomas Wentworth Higginson,m
681,126357675,212,21,Apr 1884,18840401,ARTICLE XVI.,,,http://search.proquest.com/docview/126357675/,35796,1884,,,single_focus,The New Covenant,1884,Universalist Publishing House,http://viaf.org/viaf/135154924,Nonfiction - religious,,http://viaf.org/viaf/22929437,J. W. Hanson,m
682,126360711,510,24,Oct 1887,18871001,Review 8 -- No Title,,,http://search.proquest.com/docview/126360711/,35796,1887,,,single_focus,"The Hidden Way Across the Threshold, or the Mystery which hath been Hidden for Ages and from Generations",1887,Lee & Shepard,http://viaf.org/viaf/265435038,Nonfiction - academic/pseudo-academic,$3.50,http://viaf.org/viaf/315591731,J. C. Street,m
683,126364348,131,28,January 1891,18910101,Review 1 -- No Title,,,http://search.proquest.com/docview/126364348/,35796,1891,,,cluster,,,,,,,,,
684,126371139,127,49,"Apr 19, 1882",18820419,CALIFORNIA SKETCHES. NEW SERIES.,16,127,http://search.proquest.com/docview/126371139/,34897,1882,,,cluster,,,,,,,,,
685,126425076,245,28,Apr 1891,18910401,Review 9 -- No Title,,,http://search.proquest.com/docview/126425076/,35796,1891,,,single_focus,The Inverted Torch,1890,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Poetry,$1.00,http://viaf.org/viaf/3823387,Edith M. Thomas,f
686,126443123,249,22,Apr 1885,18850401,Review 6 -- No Title,,,http://search.proquest.com/docview/126443123/,35796,1885,,,single_focus,The Continuity of Christian Thought: A Study of Modern Theology in the light of its History,1884,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Nonfiction - religious,$2.00,http://viaf.org/viaf/52060320,Alexander V. G. Allen,m
687,126447331,128,25,January 1888,18880101,Review 2 -- No Title,,,http://search.proquest.com/docview/126447331/,35796,1888,,,single_focus,The Why of Methodism,1887,Phillips & Hunt,http://viaf.org/viaf/135189277,Nonfiction - religious,$0.70,http://viaf.org/viaf/67769779,Daniel Dorchester,m
688,126591547,14,61,"Sep 17, 1881",18810917,Review 1 -- No Title,9,14,http://search.proquest.com/docview/126591547/,24752,1881,,,not_review,,,,,,,,,
689,126666890,252,Vol. LXX.,"Apr 21, 1894",18940421,Review 1 -- No Title,No. 16.,252,http://search.proquest.com/docview/126666890/,41364,1894,,,cluster,,,,,,,,,
690,126706920,186,Vol. LVIII.,"Mar 24, 1888",18880324,Review 1 -- No Title,No. 12.,186,http://search.proquest.com/docview/126706920/,41364,1888,,,cluster,,,,,,,,,
691,126717822,300,Vol. LXIX.,"Nov 4, 1893",18931104,Review 1 -- No Title,No. 19.,300,http://search.proquest.com/docview/126717822/,41364,1893,,,cluster,,,,,,,,,
692,126740237,58,Vol. LIV.,"Jan 23, 1886",18860123,Review 1 -- No Title,No. 4.,58,http://search.proquest.com/docview/126740237/,41364,1886,,,cluster,,,,,,,,,
693,126754584,13,Vol. LXXXI,"Jul 1, 1899",18990701,Review 1 -- No Title,No. 1.,13,http://search.proquest.com/docview/126754584/,41364,1899,,,single_focus,"Wright's Australasian, India, Chinese, Japan Trade Directory and Gazetteer, Including Canada, Southern and Central America, Mexico, West Indies, and South Africa",1899,George Wright,,Nonfiction - reference,$10.00,,,none
694,126946906,15,81,"Aug 9, 1900",19000809,On the Reviewer's Table,32,15,http://search.proquest.com/docview/126946906/,25449,1900,,,cluster,,,,,,,,,
695,126949613,22,,"Dec 6, 1894",18941206,Review 5 -- No Title,48,22,http://search.proquest.com/docview/126949613/,25449,1894,,,brief,,,,,,,,,
696,126955724,19,78,"Apr 1, 1897",18970401,Review 1 -- No Title,13,19,http://search.proquest.com/docview/126955724/,25449,1897,,,cluster,,,,,,,,,
697,127381683,320,68,"Oct 1, 1890",18901001,Review of the Week.,40,320,http://search.proquest.com/docview/127381683/,24380,1890,,,not_review,,,,,,,,,
698,127406065,227,68,"Jul 16, 1890",18900716,Review 1 -- No Title,29,227,http://search.proquest.com/docview/127406065/,24380,1890,,,single_focus,"Adventures in the Great Forest of Equatorial Africa, and the Country of the Dwarves",,Harper & Bros.,http://viaf.org/viaf/122099855,Nonfiction - travel,,http://viaf.org/viaf/12606197,Paul du Chaillu,m
699,127440376,1080,83,"Aug 23, 1905",19050823,Review 1 -- No Title,34,1080,http://search.proquest.com/docview/127440376/,24380,1905,,,cluster,,,,,,,,,
700,127450592,1090,81,"Aug 26, 1903",19030826,Review 1 -- No Title,34,1090,http://search.proquest.com/docview/127450592/,24380,1903,,,cluster,,,,,,,,,
701,127516859,692,88,"Jun 1, 1910",19100601,Review 1 -- No Title,22,692,http://search.proquest.com/docview/127516859/,24380,1910,,,cluster,,,,,,,,,
702,127803942,16,,"Dec 23, 1916",19161223,The Seven Arts,,,http://search.proquest.com/docview/127803942/,24697,1916,,,not_review,,,,,,,,,
703,127824487,287,,Mar 1887,18870301,THE MORALS OF CHRIST.,2,287,http://search.proquest.com/docview/127824487/,24684,1887,,,single_focus,The morals of Christ,1885,Colegrove Book Co.,,Nonfiction - religious,,http://viaf.org/viaf/24494482,Austin Bierbower,m
704,127990511,201,39,Apr 1885,18850401,Review 4 -- No Title,,201,http://search.proquest.com/docview/127990511/,35539,1885,,,cluster,,,,,,,,,
705,127998901,199,46,Apr 1892,18920401,Review 2 -- No Title,,199,http://search.proquest.com/docview/127998901/,35539,1892,,,cluster,,,,,,,,,
706,128132732,724,17,"Nov 14, 1896",18961114,OUR BOOK SHELF,99,,http://search.proquest.com/docview/128132732/,38627,1896,,,cluster,,,,,,,,,
707,128189391,188,1,"Dec 1, 1881",18811201,Pamphlets,3,,http://search.proquest.com/docview/128189391/,38901,1881,,,not_review,,,,,,,,,
708,128288749,566,26,"Aug 1, 1914",19140801,CITY PLANNING FOR NEWARK,5,,http://search.proquest.com/docview/128288749/,39427,1914,,,cluster,,,,,,,,,
709,128368171,133,2,"Jul 1, 1905",19050701,BOOK REVIEW,2,,http://search.proquest.com/docview/128368171/,51261,1905,,,cluster,,,,,,,,,
710,128386629,177,3,"Jun 1, 1908",19080601,Ransome Concrete Machinery Hand-Book,6,,http://search.proquest.com/docview/128386629/,51693,1908,,,single_focus,Ransome Concrete Machinery Handbook,,Ransome Concrete Machinery Co.,http://viaf.org/viaf/145867713,Nonfiction - advice,,,,none
711,128388952,712,9,"Dec 20, 1899",18991220,OPERA HOUSES,25,,http://search.proquest.com/docview/128388952/,51699,1899,,,not_review,,,,,,,,,
712,128420510,140,7,"Sep 1, 1889",18890901,CONCERT PROGRAMMES,9,,http://search.proquest.com/docview/128420510/,40298,1889,,,not_review,,,,,,,,,
713,135792766,305,1,Jan 1891,18910101,Review 1 -- No Title,2,305,http://search.proquest.com/docview/135792766/,35492,1891,,,single_focus,Deacon Herbert's Bible Class,,Geo. H. Ellis,,Nonfiction - religious,,http://viaf.org/viaf/37841785,James Freeman Clarke,m
714,136117615,7,93,"Jan 11, 1905",19050111,Review 1 -- No Title,2,7,http://search.proquest.com/docview/136117615/,24536,1905,,,single_focus,The Perennial Revival,,The Winona Publishing Company,,Nonfiction - religious,$1.25,http://viaf.org/viaf/35256287,Wm. B. Riley,m
715,136129923,540,4,Jul 1881,18810701,Review 6 -- No Title,161,,http://search.proquest.com/docview/136129923/,35594,1881,,,single_focus,History of the the Free-Trade Movement in England,1881,G.P. Putnam's Sons,http://viaf.org/viaf/295600056,Nonfiction - academic/pseudo-academic,,http://viaf.org/viaf/10627676,Augustus Mongredien,m
716,136133971,954,4,Nov 1888,18881101,Review 1 -- No Title,6,954,http://search.proquest.com/docview/136133971/,35593,1888,,,cluster,,,,,,,,,
717,136134978,961,6,Nov 1890,18901101,Review 1 -- No Title,6,961,http://search.proquest.com/docview/136134978/,35593,1890,,,single_focus,Hosea Ballou,,Universalist Publishing House,http://viaf.org/viaf/135154924,Nonfiction - biographical,$1.00,,Oscar F. Safford,m
718,136138836,818,17,Sep 1901,19010901,Review 7 -- No Title,5,818,http://search.proquest.com/docview/136138836/,35593,1901,,,single_focus,General Introduction to the Hexateuch,1900,Vandenhoeck and Ruprecht,http://viaf.org/viaf/100946934,Nonfiction - religious,,http://viaf.org/viaf/20452352,Carl Steuernagel,m
719,136139685,326,19,Mar 1903,19030301,Review 6 -- No Title,2,326,http://search.proquest.com/docview/136139685/,35593,1903,,,single_focus,Ourselves and the universe,,Thomas Whittaker,,Nonfiction - religious,$1.50,http://viaf.org/viaf/88761917,J. Brierley,m
720,136144286,490,29,May 1913,19130501,Review 2 -- No Title,3,490,http://search.proquest.com/docview/136144286/,35593,1913,,,single_focus,The Doctrine of the Person of Jesus Christ,,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction - religious,$2.50,http://viaf.org/viaf/18033330,H. R. Mackintosh,m
721,136144491,499,30,May 1914,19140501,Review 1 -- No Title,3,499,http://search.proquest.com/docview/136144491/,35593,1914,,,single_focus,The Real Billy Sunday,,Fleming H. Revell Company,http://viaf.org/viaf/157146391,Nonfiction - biographical,$1.15,,E. P. Brown,none
722,136145272,663,31,Jul 1915,19150701,Review 3 -- No Title,4,663,http://search.proquest.com/docview/136145272/,35593,1915,,,multi,,,,,,,,,
723,136145363,1004,31,Nov 1915,19151101,Review 1 -- No Title,6,1004,http://search.proquest.com/docview/136145363/,35593,1915,,,single_focus,Getting a Wrong Start,,The Macmillan Company,http://viaf.org/viaf/140726562,Nonfiction - autobiographical,$1.00,,,m
724,136229742,377,72,"Oct 25, 1894",18941025,RECORD AND REVIEW.,43,377,http://search.proquest.com/docview/136229742/,26663,1894,,,not_review,,,,,,,,,
725,136241835,298,75,"Sep 2, 1897",18970902,THE NEWS FROM INDIA,35,298,http://search.proquest.com/docview/136241835/,26663,1897,,,not_review,,,,,,,,,
726,136247639,866,74,"Jun 11, 1896",18960611,THE TENNESSEE CENTENARY,24,866,http://search.proquest.com/docview/136247639/,26663,1896,,,not_review,,,,,,,,,
727,136264306,717,78,"May 31, 1900",19000531,THE BRITISH ADVANCE,22,717,http://search.proquest.com/docview/136264306/,26663,1900,,,not_review,,,,,,,,,
728,136271415,593,78,"May 3, 1900",19000503,RECORD AND REVIEW,18,593,http://search.proquest.com/docview/136271415/,26663,1900,,,not_review,,,,,,,,,
729,136271986,609,83,"May 11, 1905",19050511,A Glimpse of the Book Cable,19,609,http://search.proquest.com/docview/136271986/,26663,1905,,,cluster,,,,,,,,,
730,136279861,782,84,"Dec 13, 1906",19061213,Review 9 -- No Title,50,782,http://search.proquest.com/docview/136279861/,26663,1906,,,single_focus,The Jingle of a Jap,,The H. M. Caldwell Company,http://viaf.org/viaf/139867373,Fiction - short story,$1.25,http://viaf.org/viaf/13543718,Clara Bell Thurston,none
731,136290436,505,84,"Apr 19, 1906",19060419,Review 2 -- No Title,16,505,http://search.proquest.com/docview/136290436/,26663,1906,,,cluster,,,,,,,,,
